-2.861786603927612305e+00,-3.288994073867797852e+00,8.182477355003356934e-01,-1.117840316146612167e-02,-3.299956768751144409e-02,-4.065712690353393555e-01,9.129544496536254883e-01,-4.790939390659332275e-02,7.035481929779052734e-02,2.397989630699157715e-01,3.127021193504333496e-01,-2.249724417924880981e-01,3.776205237954854965e-03,-5.180218070745468140e-02,-1.434790994971990585e-02,-1.910118013620376587e-01,3.091133534908294678e-01,-2.935723364353179932e-01,-4.156042262911796570e-02,-1.499969512224197388e-02,2.708419691771268845e-03,2.039536237716674805e-01,2.760478258132934570e-01,1.053989410400390625e+00,8.869567513465881348e-01,3.430360257625579834e-01,3.848093450069427490e-01,3.015284538269042969e-01,5.258191227912902832e-01,1.458969414234161377e-01,-1.093734622001647949e+00,-7.279945015907287598e-01,4.972687661647796631e-01,-2.504946291446685791e-01,5.983017757534980774e-02,-4.208050370216369629e-01
-2.861640453338623047e+00,-3.289410352706909180e+00,8.182336688041687012e-01,-1.116661820560693741e-02,-3.296976536512374878e-02,-4.058629870414733887e-01,9.132707715034484863e-01,-4.794238507747650146e-02,7.038497924804687500e-02,2.385926097631454468e-01,3.132557570934295654e-01,-2.254466414451599121e-01,3.432142315432429314e-03,-5.081604421138763428e-02,-1.445732917636632919e-02,-1.925244480371475220e-01,3.088796138763427734e-01,-2.942705154418945312e-01,-4.169119894504547119e-02,-1.449428312480449677e-02,2.821086905896663666e-03,2.034605443477630615e-01,2.779704332351684570e-01,1.053295135498046875e+00,8.879011273384094238e-01,3.453381061553955078e-01,3.845006823539733887e-01,3.014107644557952881e-01,5.260359644889831543e-01,1.462865471839904785e-01,-1.093652606010437012e+00,-7.256684899330139160e-01,4.986964464187622070e-01,-2.476965487003326416e-01,6.661144644021987915e-02,-4.056451022624969482e-01
-2.861489534378051758e+00,-3.289743661880493164e+00,8.182069659233093262e-01,-1.116638351231813431e-02,-3.297154232859611511e-02,-4.053133726119995117e-01,9.135147929191589355e-01,-4.797544702887535095e-02,7.038082927465438843e-02,2.376717329025268555e-01,3.139010369777679443e-01,-2.259809970855712891e-01,3.177743637934327126e-03,-5.006253346800804138e-02,-1.459170598536729813e-02,-1.937562674283981323e-01,3.089208900928497314e-01,-2.949627041816711426e-01,-4.175271093845367432e-02,-1.402014773339033127e-02,3.008063649758696556e-03,2.029496580362319946e-01,2.789741754531860352e-01,1.051337957382202148e+00,8.887275457382202148e-01,3.460485637187957764e-01,3.849741816520690918e-01,3.017944097518920898e-01,5.230688452720642090e-01,1.457373499870300293e-01,-1.093549966812133789e+00,-7.226105928421020508e-01,5.010929107666015625e-01,-2.531675696372985840e-01,7.331570982933044434e-02,-3.898487389087677002e-01
-2.861353874206542969e+00,-3.290024757385253906e+00,8.181728720664978027e-01,-1.114905159920454025e-02,-3.297301381826400757e-02,-4.048604071140289307e-01,9.137157797813415527e-01,-4.807471856474876404e-02,7.030785083770751953e-02,2.367999553680419922e-01,3.145730495452880859e-01,-2.265086024999618530e-01,2.984208986163139343e-03,-4.954892024397850037e-02,-1.477449201047420502e-02,-1.948078423738479614e-01,3.091952204704284668e-01,-2.956643104553222656e-01,-4.180828854441642761e-02,-1.362010464072227478e-02,3.235366661101579666e-03,2.023980170488357544e-01,2.792866528034210205e-01,1.048872947692871094e+00,8.892994523048400879e-01,3.451482951641082764e-01,3.874180912971496582e-01,3.049860894680023193e-01,5.222237110137939453e-01,1.440399885177612305e-01,-1.093347787857055664e+00,-7.191165685653686523e-01,5.036891698837280273e-01,-2.573629617691040039e-01,7.821148633956909180e-02,-3.777136802673339844e-01
-2.861221313476562500e+00,-3.290271759033203125e+00,8.181343674659729004e-01,-1.112077292054891586e-02,-3.296343237161636353e-02,-4.044620096683502197e-01,9.138928651809692383e-01,-4.823317751288414001e-02,7.021437585353851318e-02,2.360218018293380737e-01,3.152684271335601807e-01,-2.270316779613494873e-01,2.831549150869250298e-03,-4.920517653226852417e-02,-1.501769293099641800e-02,-1.956735253334045410e-01,3.096153140068054199e-01,-2.963696420192718506e-01,-4.181892052292823792e-02,-1.332754641771316528e-02,3.484617918729782104e-03,2.017710655927658081e-01,2.791883647441864014e-01,1.046489119529724121e+00,8.899763226509094238e-01,3.428079783916473389e-01,3.904577195644378662e-01,3.082368671894073486e-01,5.217919349670410156e-01,1.417349278926849365e-01,-1.092887878417968750e+00,-7.152153253555297852e-01,5.061404109001159668e-01,-2.569667696952819824e-01,8.024914562702178955e-02,-3.723949491977691650e-01
-2.861085891723632812e+00,-3.290488004684448242e+00,8.180983066558837891e-01,-1.108758617192506790e-02,-3.293365612626075745e-02,-4.041001796722412109e-01,9.140543937683105469e-01,-4.843990877270698547e-02,7.011026144027709961e-02,2.353066951036453247e-01,3.159352838993072510e-01,-2.275218814611434937e-01,2.721808850765228271e-03,-4.896329343318939209e-02,-1.528036408126354218e-02,-1.964583098888397217e-01,3.100506961345672607e-01,-2.970287203788757324e-01,-4.181129112839698792e-02,-1.307303644716739655e-02,3.787833731621503830e-03,2.011148184537887573e-01,2.787750661373138428e-01,1.044399499893188477e+00,8.928127884864807129e-01,3.383811116218566895e-01,3.939921855926513672e-01,3.074042797088623047e-01,5.184356570243835449e-01,1.399029195308685303e-01,-1.092746496200561523e+00,-7.129161357879638672e-01,5.073029398918151855e-01,-2.536679506301879883e-01,7.899504899978637695e-02,-3.744632005691528320e-01
-2.860948324203491211e+00,-3.290678024291992188e+00,8.180747628211975098e-01,-1.105319242924451828e-02,-3.287763148546218872e-02,-4.037681519985198975e-01,9.142035841941833496e-01,-4.862497746944427490e-02,6.999263167381286621e-02,2.346556037664413452e-01,3.164103925228118896e-01,-2.279127836227416992e-01,2.633092459291219711e-03,-4.874447733163833618e-02,-1.550845056772232056e-02,-1.971074491739273071e-01,3.103228509426116943e-01,-2.975712418556213379e-01,-4.178035631775856018e-02,-1.298261992633342743e-02,4.327712580561637878e-03,2.003184109926223755e-01,2.783774137496948242e-01,1.043736338615417480e+00,8.950552344322204590e-01,3.357454240322113037e-01,3.974515497684478760e-01,3.043464422225952148e-01,5.145425200462341309e-01,1.388927400112152100e-01,-1.093258857727050781e+00,-7.125378251075744629e-01,5.071386694908142090e-01,-2.533490955829620361e-01,7.727369666099548340e-02,-3.775996565818786621e-01
-2.860811471939086914e+00,-3.290841817855834961e+00,8.180637955665588379e-01,-1.101521495729684830e-02,-3.279173001646995544e-02,-4.034672379493713379e-01,9.143399596214294434e-01,-4.880546033382415771e-02,6.989119946956634521e-02,2.341209203004837036e-01,3.167526125907897949e-01,-2.282160371541976929e-01,2.569961594417691231e-03,-4.858181253075599670e-02,-1.568561606109142303e-02,-1.976429820060729980e-01,3.104734718799591064e-01,-2.979973554611206055e-01,-4.173875600099563599e-02,-1.304195821285247803e-02,4.887150600552558899e-03,1.995867639780044556e-01,2.784880101680755615e-01,1.045067310333251953e+00,8.952739238739013672e-01,3.367358148097991943e-01,4.002726078033447266e-01,3.028531074523925781e-01,5.139693617820739746e-01,1.382499188184738159e-01,-1.094190239906311035e+00,-7.128394246101379395e-01,5.058039426803588867e-01,-2.543890774250030518e-01,7.557646185159683228e-02,-3.815134167671203613e-01
-2.860676288604736328e+00,-3.290982723236083984e+00,8.180634379386901855e-01,-1.096293423324823380e-02,-3.268645331263542175e-02,-4.032056927680969238e-01,9.144597053527832031e-01,-4.902266338467597961e-02,6.976410001516342163e-02,2.336683273315429688e-01,3.169670999050140381e-01,-2.284230440855026245e-01,2.536846790462732315e-03,-4.851776733994483948e-02,-1.584125310182571411e-02,-1.980705857276916504e-01,3.106129169464111328e-01,-2.983512580394744873e-01,-4.168899357318878174e-02,-1.313239708542823792e-02,5.216238554567098618e-03,1.991668194532394409e-01,2.786428332328796387e-01,1.047671556472778320e+00,8.943427801132202148e-01,3.396712839603424072e-01,4.008174836635589600e-01,3.032416999340057373e-01,5.157579779624938965e-01,1.376025527715682983e-01,-1.095197200775146484e+00,-7.137718200683593750e-01,5.035586953163146973e-01,-2.543413043022155762e-01,7.361734658479690552e-02,-3.848518133163452148e-01
-2.860539436340332031e+00,-3.291097640991210938e+00,8.180757164955139160e-01,-1.087329257279634476e-02,-3.255496174097061157e-02,-4.030004143714904785e-01,9.145559668540954590e-01,-4.918917641043663025e-02,6.955640017986297607e-02,2.333582639694213867e-01,3.168996274471282959e-01,-2.284856438636779785e-01,2.536023734137415886e-03,-4.856878519058227539e-02,-1.604361645877361298e-02,-1.983633488416671753e-01,3.107002973556518555e-01,-2.986195981502532959e-01,-4.160661250352859497e-02,-1.325356028974056244e-02,5.471942480653524399e-03,1.988489478826522827e-01,2.785665988922119141e-01,1.050183057785034180e+00,8.932002782821655273e-01,3.420063257217407227e-01,3.983871936798095703e-01,3.038448393344879150e-01,5.169624686241149902e-01,1.372446566820144653e-01,-1.096394419670104980e+00,-7.144448757171630859e-01,5.013120174407958984e-01,-2.539958953857421875e-01,7.161439955234527588e-02,-3.895133733749389648e-01
-2.860399723052978516e+00,-3.291187047958374023e+00,8.180940747261047363e-01,-1.074418704956769943e-02,-3.238942101597785950e-02,-4.028722941875457764e-01,9.146198034286499023e-01,-4.932032898068428040e-02,6.928601115942001343e-02,2.332306951284408569e-01,3.166034817695617676e-01,-2.284269481897354126e-01,2.570701530203223228e-03,-4.878059774637222290e-02,-1.630382426083087921e-02,-1.985324770212173462e-01,3.107840120792388916e-01,-2.988082766532897949e-01,-4.148504137992858887e-02,-1.338280458003282547e-02,5.601900164037942886e-03,1.985886693000793457e-01,2.784056067466735840e-01,1.051902174949645996e+00,8.939306735992431641e-01,3.415238261222839355e-01,3.991783261299133301e-01,3.038870692253112793e-01,5.163371562957763672e-01,1.371241658926010132e-01,-1.097610592842102051e+00,-7.146675586700439453e-01,4.995372891426086426e-01,-2.541151642799377441e-01,7.008180767297744751e-02,-3.964098393917083740e-01
